F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,Target
-25.62,125.38,28.52,9.12,14.65,-102.44,-2009.57,32231.34,-1190.38,-5321.29,2425.44,13.68,232.38,-309.39,2565.78,-582.96,-185.61,0.19,11.37,286.43,-772.94,10.32,8,3438.82,3808.32,-142.58,6,-578.73,High,-23795.73,-66.2,UK,-9282.44,58.59,-59.13,-190.74,978.49
-24.94,80.34,23.72,27.15,11.71,-135.4,-2038.75,23630.04,-1413.16,-1533.9,1767.09,15.7,326.16,-278.34,3504.66,-682.38,-277.36,0.48,3.51,71.88,-540.1,15.48,18,4093.26,17936,-129.57,10,-1061.28,Low,-18788.25,-345.44,Europe,-14493.54,61.2,-15.34,-147.23,-122.22
-23.02,73.96,30.62,14.37,10.91,-190.08,-1892.73,27034.56,-1560.26,-3165.7,808.53,11.84,244.26,-315.03,2571.63,-465.24,207.42,0,7.5,22.49,-476.94,-0.38,10,3862.84,13390.88,-58.1,4,23.58,Very high,-11361.15,-241.18,Rest,-11959.79,82.74,-62.8,-178.42,-1235.98
-51.1,-227.44,22.52,0.81,10.41,-119.64,-1972.96,41648.7,-1010.16,-2466.93,1009.2,11.84,649.56,-292.71,2584.59,-645.69,-104.4,11.45,7.65,93.39,-437.16,3.02,10,3321.64,20472.38,-97.69,10,54.87,Low,-10504.02,-102.28,Europe,-8178.34,64.47,-64.63,-212.57,1062.28
-27.3,-4.68,34.52,-1.35,11.46,-167.28,-2572.55,14839.71,-526.62,-2786.05,-1280.73,16.6,306.12,-230.49,3808.23,-754.23,-83.11,2.64,1.08,427.86,-584.52,5.1,6,5101.44,18653.12,-141.86,10,430.89,Very low,-11204.88,-223.5,UK,-9490.82,73.41,-99.72,-148.48,269.38
-29.02,-19.02,32.54,17.82,14.37,-119.52,-2233.4,31005.99,-1073.98,-4955.36,339.78,11.37,276.12,-259.2,2757,-538.74,237.24,0.79,12.15,216.53,-464.26,12.46,10,3855.16,22557.5,-109.32,12,-366.63,High,-10542.63,39.12,USA,-7693.17,69.87,-118.26,-154.23,116.79
-26.96,39.3,17.44,4.74,13.31,-227.6,-752.15,21721.89,-1587.8,-122.71,87.42,11.31,406.38,-275.55,3129.54,-406.98,494.38,23.12,4.65,54.29,-615.2,8.4,10,4706.02,16215.88,-108.79,10,72.45,High,-14719.8,-151.32,USA,-11138.42,57.39,-85.18,-169.39,705.28
-32.26,7.34,10.34,27.06,15.75,-213.6,-2087.48,17630.34,-1576.44,-8568.13,1549.5,11.85,303.03,-370.92,3497.46,-359.85,56.5,68.71,7.32,-456.36,-644.22,14.78,14,2958.46,22802.58,-113.8,8,-844.38,High,-5936.67,-47.42,Rest,-13143.27,70.98,-97.92,-139.04,1039.66
-29.34,-92.26,21.26,13.65,10.9,-182.78,-2426.83,12530.79,-424.56,-2937.07,651.33,7.23,375.87,-385.89,2616.75,-492.66,-106.81,0.02,10.74,75.67,-582.8,23.9,12,3423.64,19246.18,-91.7,4,1910.19,High,-4536.72,-109.76,Rest,-12095.77,61.77,-129.22,-154.63,2435.72
-24.84,188.58,15.4,-11.01,10.15,-227.3,-2440.7,27219.51,-240.26,-2109.49,2115.57,10.25,266.61,-197.94,2202,-405.48,585.25,0.25,1.86,397.55,-490.54,-5.9,6,3751.74,15862.78,-67.28,10,-1588.35,Medium,-24746.55,-92.92,Europe,-7099.37,63.96,-95.31,-198.54,932.03
-27.42,187.02,23.58,14.07,17.83,-138.4,-1518.41,36967.26,-902.62,-154.83,613.59,14.16,269.76,-255.75,3233.16,-631.8,-276.18,0.58,8.16,-12.03,-713.02,14,8,3292.2,16039.16,-178.68,12,-277.35,High,-30866.85,-2.8,Rest,-11660.44,73.29,-44.12,-191.79,-1057.69
-28.54,195.94,46.16,9.48,12.64,-194.66,-1815.3,50744.34,-1053.2,-5695.73,-336.12,10.12,343.05,-328.11,3231.96,-623.43,-120.31,110.59,16.53,-350.17,-609.38,-2.38,6,2363.76,18434,-131.9,8,752.1,Very high,-23077.35,-105.52,UK,-7209.18,58.95,-93.13,-219.6,2285.67
-24.8,193.3,41.5,3.45,12.57,-65.92,-2801.24,28324.11,-1823.42,-3342.34,1413.09,9.27,560.13,-204.9,2847.36,-663.6,115.22,166.99,14.43,-728.64,-586.54,24.72,2,4326.04,25043.76,-151.49,2,800.97,Low,-17119.68,-108.86,Europe,-10991.71,60.33,-70.74,-192.35,3631.39
-35.5,92.2,26.86,6.96,12.24,-188.4,-1874.65,19411.38,-283.12,63.67,1436.07,14.62,411.33,-321.12,2824.05,-544.26,25.46,0.25,1.83,-234.6,-423.04,2.48,8,480.88,12252.04,-164.12,8,2045.76,High,-26410.02,-84.96,Rest,-9663.25,54.57,-46.63,-216.56,2605.55
-31.36,125.36,22.52,11.49,12.97,-142.7,-2581.52,27083.22,-1428.14,-2372.8,714.36,11.94,346.14,-263.82,2349.96,-754.65,33.95,2.53,4.53,-199.35,-554.08,11.9,2,3541.72,20674.1,-126.05,8,2526.12,Low,-18893.16,-21.78,UK,-11768.03,54.72,-43.59,-189.79,1432.73
-22.7,-23.92,22.34,9.93,15.07,-228.38,-2093.9,18678.54,-750.04,-1086.47,524.07,14.45,336.42,-177.57,2798.37,-419.67,366.28,1.66,2.52,521.16,-496.92,5.74,12,3052.12,26127.16,-114.87,2,258.6,Very high,-27786.12,-43.54,USA,-11506.35,65.88,-66.42,-218.57,898.88
-29.64,93.48,23.92,17.01,12.59,-130.36,-2890.39,19771.65,-1663.06,212.67,2173.44,13.54,426.15,-278.85,3014.91,-588.27,-234.84,0.31,6.51,340.42,-520.24,8.66,10,3101.36,11882.74,-83.63,10,-328.59,High,-28818.45,-304.62,UK,-12571.84,62.64,-40.24,-147.85,-130.17
-9.92,56.14,21.74,7.56,11.07,-92.02,-2710.6,33373.38,-884,1015.92,-491.22,14.45,260.13,-311.22,2961.87,-627.48,-462.86,2.57,6.57,507.88,-572.84,4.88,4,2917.08,24956.64,-93.27,4,904.77,High,-13860.57,-131.9,Europe,-10760.18,73.32,-81.31,-152.49,3026.34
-26.06,101.62,9.48,3.66,13.66,-149.6,-2261.14,32641.95,-460.6,-1536.83,-501.39,6.06,344.82,-184.47,2838,-604.2,-386.06,7.14,6.93,275.81,-410.5,23.26,6,3347.4,24015.98,-131.39,16,435.09,High,-32878.62,-238.6,Rest,-9168.74,64.11,-66.32,-201.33,509.97
-32.44,116.38,21.34,17.73,12.21,-126.92,-2237.41,32251.14,-1425.82,2389.44,866.82,11.39,353.88,-376.26,3560.04,-542.52,-263.41,0.2,11.58,223.9,-623.84,16.92,12,4514.06,19195.48,-118.58,10,253.92,Very high,-6513.09,1.7,UK,-3667.87,63.39,-107.14,-164.08,674.95
-26.16,30.32,16.86,29.01,11.34,-192.54,-752.61,34014.15,-1225.22,-3765.27,2104.5,20.44,391.08,-258.96,1324.83,-506.79,-269.52,0.29,19.47,-14.3,-509.22,6.32,4,3357.3,19463.88,-150.66,6,645.51,Very high,-13799.73,-84.48,UK,-11878.21,63.39,-63.47,-211.59,1503.06
-33.02,151.66,22.34,14.31,9.74,-123.88,-2223.27,39069.57,-1375.64,3444.48,1882.17,11.6,274.92,-178.83,3301.8,-620.7,535.23,30.08,7.44,264.68,-557.14,3.86,8,3420.08,15292.78,-132.79,10,-758.64,Very low,-17605.71,-56.76,USA,-10659.96,58.2,-83.7,-229.59,314.17
-36.44,23.04,20.68,-0.09,15.44,-204.64,-2839.72,28154.46,-511,-1779.97,2577.66,21.66,395.64,-298.71,2767.35,-508.23,307.4,0.25,23.73,11.17,-485.4,1.46,6,2770.94,14496.62,-123.18,4,1429.11,Low,-21051.72,-81.16,USA,-16595.71,53.76,-23.78,-201.67,983.07
-22.8,39.26,11.5,11.88,13.33,-195.4,-2248.37,31735.32,-1063.48,40.82,1662.69,4.71,391.59,-185.61,4417.53,-626.4,303.06,1.53,8.16,27.56,-448.32,4.46,10,3492.24,16309.16,-131.38,8,751.23,Very high,-42685.89,-194.18,Europe,-9009.12,78.18,-57.81,-185.41,-86.39
-28.22,71.1,32.7,4.74,17.28,-216.52,-2025.1,27195.75,-2624.82,-7032.2,404.55,4.65,166.2,-202.86,4179.63,-463.5,-543.87,65,4.14,-54.77,-579.32,12.66,4,3759.68,7653.52,-127.85,14,-434.55,High,-10755.99,-179.06,Rest,-7930.85,68.76,-92.82,-205.06,-540.92
-31.54,200.32,25,-5.76,9.61,-6.9,-2339.66,22397.46,-1022.06,-5683.51,1810.14,11.05,151.5,-234.57,1670.07,-612.36,-229.14,0.06,6.75,54.11,-473.88,-7.12,10,3718.62,20510.2,-146.39,12,-685.92,Low,-14357.85,-84.82,USA,-12733.33,71.88,-62.02,-179.32,-179.09
-19.22,220.96,29.46,0.75,9.44,-51.44,-2924.12,23919.75,-741.84,1913.63,2665.44,3.94,317.91,-203.49,2817.18,-482.34,-368.15,65.39,17.85,338.12,-583.08,7.58,14,4318.9,18874.68,-144.86,8,358.71,Medium,-24151.74,90.1,UK,-10160.35,63.75,-40.32,-198.61,1112.12
-56.08,86.66,31.1,12.72,11.23,-155.24,-1926.57,41163.75,-975.14,126.39,158.22,12.49,387.9,-275.43,2615.07,-560.52,63.17,90.92,8.46,-0.2,-550.3,7.24,6,4815.2,11677.1,-159.96,14,1095.18,Very high,-16261.89,-60.2,UK,-10204.37,63.72,-54.5,-190.54,1617.22
-10.1,140.74,26.38,15.63,21.21,-53.18,-3483.91,31276.11,-1808.78,-2465.55,1018.47,8.75,199.08,-212.73,4503.09,-512.22,-198.03,2.47,10.29,307.41,-378.06,5.9,4,7302.14,15930.84,-169.42,6,1251.3,Medium,-22639.74,-27.5,UK,-9505.83,58.38,-101.94,-243.71,1095.34
-26.9,171.76,21.62,-7.56,14.97,-145.5,-2607.83,27895.74,-1718.8,-7045.77,2168.13,12.22,216.81,-263.13,5719.44,-496.98,35.77,7.58,14.28,509.41,-559.2,0.16,12,3511.02,21341.88,-138.57,8,-1192.95,Low,-21930.9,-118.82,UK,-11062.97,56.52,-69.16,-183.18,396.31
-17.9,81.14,32.92,18.66,3.91,-165.02,-2427.13,31034.13,-1494.24,-4675.7,1847.85,14.93,377.4,-126.42,2554.95,-562.68,-76.04,2.43,12.36,40.42,-411.94,15.78,8,4351.3,22933.6,-95.53,6,1138.23,Very high,-27546.87,-83.6,USA,-13494.46,84.84,-92.16,-167.33,-17.79
-28.06,60.54,18.14,8.94,5.23,-94.24,-2550.22,50384.97,-1270.98,-821.65,2348.16,12.71,388.86,-98.82,636.06,-318.39,-235.6,8.84,16.62,-98.59,-528.82,9.5,6,3267.16,10449.14,-124.94,8,-625.65,Very high,-22147.68,-92.06,Europe,-8385.54,76.26,-113.07,-176.5,698.67
-19.04,-17.76,10.74,8.25,7.96,5.56,-2775.65,32438.16,-1170.12,-1846.17,1706.55,11.6,574.62,-321.27,1652.52,-515.91,-282.19,0.14,9.39,107.13,-452.1,12.06,6,3645.82,10948.5,-115.84,6,-983.01,Low,-23573.43,-5.7,USA,-17511.39,64.59,-29.65,-284.64,96.81
-30.5,124.24,24.64,26.91,10.56,-28.42,-2174.87,37134.63,-979.18,-3919.01,-143.16,14.55,149.07,-150.96,3190.74,-621.06,382.29,46.38,23.43,108.86,-511.4,-0.4,6,2589.66,21485.86,-167.9,4,1899.93,Medium,-24914.64,22.74,UK,-8621.78,73.17,-93.27,-187.22,1208.98
-32,-31.96,24.02,20.46,7.26,-192.22,-2289.72,23465.73,-911.62,-2421.54,507.45,11.09,288.57,-288.3,4955.13,-550.47,-467.45,85.32,9.24,-221.32,-467.94,-2.98,10,4477.68,25073.5,-68.06,8,913.68,Very low,-21324.84,94.56,Europe,-16962.95,73.89,-100.72,-183.07,200.4
-29.66,211.8,25.52,15.75,6.82,-215.52,-2300.51,24220.35,-1131.46,1749.29,1400.61,12.62,341.88,-254.94,4221.42,-565.83,-33.69,1.14,7.74,699.92,-567.74,4.78,10,5094.54,18502.4,-182.97,4,558.42,Medium,-20293.8,-138.24,USA,-13664.39,62.76,-97.97,-135.36,543.41
-49.44,-96.98,41.9,3.45,12.22,-228.02,-2173.56,36091.14,-1200.82,4621.14,1985.07,11.97,344.28,-200.4,3928.77,-510.96,-187.69,0.27,9.12,-570.98,-540.48,-3.44,4,3094.86,18862.24,-153.51,10,1857.21,Very low,-3697.71,-166.8,USA,-12771.47,55.86,-52.4,-168.06,457.92
-37.44,104.38,24.48,-4.08,13.12,-94.98,-2879.56,1457.73,-1164.14,-4498.07,68.22,13.66,322.53,-218.31,2464.41,-619.71,-1.82,0.04,12.39,35.78,-525.96,8.48,2,3886.08,17034.24,-102.76,12,-320.7,Very high,-6079.29,-108.56,Europe,-7320.78,64.17,-100.22,-166.68,1285.9
-18.88,26.14,24.52,12.3,12.38,-184.44,-2162.1,40849.92,-1364.6,714.59,1129.89,9.81,317.7,-223.74,4835.1,-397.59,344.81,0.06,20.01,310.36,-542.5,9.66,6,3359.22,23940.06,-99.41,6,484.44,Very low,-20802.93,-25.08,Rest,-4834.54,62.25,-22.75,-149.5,-767.5
-27,2.14,28.4,18.33,7.19,-188.36,-1577.52,29160.18,-2688.56,3277.39,1248.12,12.17,255.39,-325.65,2558.67,-590.37,405.74,0.11,22.92,36.57,-448.52,7.22,6,4342.42,11519.9,-76.17,6,-345.3,Very high,-22513.44,14.8,Europe,-12225.39,61.17,-78.35,-195.76,74.29
-4.94,48.22,19.94,7.26,14.48,-143.72,-2465.98,21505.53,-657.28,-3285.55,2216.91,11.71,406.38,-358.23,4971.54,-488.13,-407.23,0.22,13.32,699.08,-704.74,9.22,6,2966.88,10093.24,-111.51,12,-2106.3,High,-10855.65,-217.64,USA,-14449.8,61.56,-59.08,-158.35,429
-25.58,81.9,14.06,10.44,4.38,-105.44,-2044.63,22213.8,-1299.64,3359.2,738.03,10.32,299.91,-367.08,2849.22,-617.7,274.51,113.44,8.94,43.05,-558.5,17.26,8,3641.02,10179.8,-106.81,12,-73.32,Medium,-14378.88,-48.42,Rest,-13669.12,81.96,-78.56,-178.38,-835.42
-8.02,76.44,30.42,12.93,5.8,-133.04,-1572,36175.98,-1102.22,4428.68,1489.05,9.06,242.13,-122.28,3049.38,-392.1,41.41,0.04,15.27,165.13,-475.94,15,6,2260.28,20088.4,-176.21,8,-1005,High,-20815.02,-84.64,UK,-11159.9,70.77,-77.83,-171.52,-50.82
-17.14,76.2,27.78,8.85,13.55,-222.7,-2325.83,32343.63,-1562.06,2076.71,1439.55,1.46,432.66,-99.33,1435.11,-846.66,-183.4,0.05,17.37,-413.9,-623.5,7.04,8,2145.18,8565.52,-116.46,6,1423.17,High,-31929.09,-161.44,Rest,-11217.02,78.78,-32.19,-213.5,-1357.13
-33.44,47.9,26.16,13.17,11.97,-197.64,-1919.56,16135.23,-1488.24,-3574.01,291.81,17.27,590.25,-124.05,2340.48,-340.41,-114.17,21.6,10.41,226.11,-560.42,11.5,10,3695.88,24434.88,-143.76,8,-244.41,Low,-18016.08,-20.78,Rest,-14152.37,67.56,-58.34,-146.35,-87.97
-8.16,118.8,22.98,-10.68,14.93,-213.76,-1780.67,36243.63,-2114.28,2111.29,733.95,12.99,337.56,-275.85,3412.62,-684.12,-275.76,0.01,7.62,682.15,-519.86,13.58,10,5348.72,9018.94,-144.42,10,-481.26,High,-22350.87,-14.38,USA,-11525.83,62.61,-58.28,-190.32,-153.39
-29.8,111.7,23.36,8.7,15.27,-113.62,-2147.09,38750.82,-308.02,-537.72,2276.13,7.99,286.65,-275.82,2881.11,-560.73,5.68,4.19,37.59,177.25,-550.2,6.64,4,3632.62,9619.84,-138.77,4,2310.45,High,-28004.49,-210.74,Europe,-9700.13,66.75,-87.41,-220.33,3589.34
-23.52,14.2,31.92,14.73,12.51,-83.04,-2178.02,21647.04,-1646.3,-4546.51,1225.23,9.41,326.85,-168.54,3446.88,-511.98,-108.07,1.92,1.65,123.52,-505.84,8.6,8,5109.58,13022.52,-117.57,8,712.56,Very low,-19320.3,-80.02,USA,-11179.05,64.56,-10.74,-168.55,23.19
-31.64,170.08,26.64,10.56,14.27,-90.26,-2465.19,24572.16,-1175.22,-766.37,1611.06,13.71,254.19,-80.04,4183.56,-516.39,135.04,4.65,12.69,110.77,-640.48,12.9,10,3147.96,8266.1,-210.17,8,797.04,Low,-24855.42,35.98,Europe,-12326.56,61.05,-81.33,-197.45,651.59
-29.74,-32,38.26,19.44,8.77,-207.36,-2407.72,15605.43,-976.6,1801.41,878.88,9.36,477.51,-357.6,3382.92,-542.16,257.22,0.29,8.58,290.72,-539.62,5.64,6,3078.34,22857.1,-170.18,16,234.51,Low,-23632.62,-116.58,Europe,-12509.51,54.3,-110.45,-170.77,55.11
-25.38,70.76,31.24,15.42,11.47,-77.78,-2481.9,20465.49,-193.66,1271.1,2421.66,12,262.08,-549.93,3806.85,-659.61,-306.05,0.74,2.76,-19.75,-568.78,-3.34,10,3349.8,21947.68,-216.16,10,-25.59,Medium,-13407.66,-120.26,Rest,-14625.51,62.82,-96.26,-129.85,1754.33
-25.82,-15.54,21.42,20.52,5.25,-56.66,-2441.62,22630.5,-1619.02,4504.29,898.35,9.05,350.61,-198.21,2197.59,-750.27,583.18,2.4,2.91,564.29,-554.86,7.68,2,3676.78,13118.26,-119.52,10,845.25,Medium,-10596.81,-202.8,Rest,-11642.47,78.57,-90.06,-150.62,-689.33
-22.56,155.68,23.74,19.38,8.9,-184.68,-2342.47,9446.43,-1155.58,5029.86,1426.83,7.87,362.28,-22.08,3325.38,-505.41,-304.8,0.1,6.6,292.33,-470.78,0.42,8,3619.36,13915.78,-122.08,8,-556.59,Medium,-17516.61,-79.56,USA,-10808.02,65.22,-61.23,-161.89,122.77
-42.84,171.78,15.5,22.83,11.85,-169.36,-2158.78,37128.96,-1893.86,-1247.25,1324.32,13.01,444.18,-219.63,2405.58,-412.5,-319.24,15.39,4.29,79.03,-434,6.12,0,3278.46,15337.26,-117.03,2,1176.27,Low,-26708.16,-67.22,Rest,-7195.92,54.33,-92.06,-214.13,2641.6
-18.02,132.06,25.44,19.23,9.46,-144.1,-2260.85,32100.54,-1367.52,-1296.21,1273.32,15.94,758.4,-233.19,4112.43,-567.03,-157.91,0.27,29.04,-122.17,-542.38,7.84,10,80.36,19861.58,-118.64,6,1564.59,Low,-22070.07,113.34,Rest,-13818.19,65.7,-75.42,-141.53,-693.72
-26.48,139.46,25.04,14.58,11.15,-212.4,-1830.74,25787.88,-915.54,989.49,1138.05,10.75,370.98,-264.96,3092.13,-833.82,-17.6,13.32,9,-264.15,-769.38,11.4,6,3388.06,14684.82,-155.18,6,3199.5,Very high,-13100.52,-92.02,USA,-7923.04,67.02,-25.04,-196.08,1361.76
-29.42,86.88,17.9,27.21,3.3,-367.44,-1969.83,28091.52,-1529.88,-3126.83,1124.94,12.51,502.2,-370.59,1461.66,-522.18,219.95,0.03,11.82,47.55,-538.7,1.38,2,3446.56,16631.42,-75.27,8,1553.16,Medium,-18217.2,-116.04,Rest,-8287.76,57.75,-46.77,-200.43,690.58
-21.44,54.16,22.08,0.3,23.55,-132.24,-1148.13,10668.33,-1383.54,1120.52,2123.91,17.17,279.3,-339.78,2204.94,-656.49,-450.95,0.03,9.18,45.05,-529.86,11.66,6,3395.06,18221.54,-101.22,4,844.53,Very high,-448.32,27.34,Rest,-18766.16,57.75,-0.19,-201.43,2658.13
-30.38,40.96,22.44,0.39,11.92,-57.74,-1856.02,21950.67,-993.92,-67.59,1493.49,16.62,364.53,-315.15,2836.11,-604.98,-443.91,5.56,13.11,247.93,-478.18,8.02,8,3412,9631.2,-79.69,8,463.59,Very low,-19296.06,11.34,USA,-8763.3,55.89,-80.58,-179.1,504.61
-20,59.7,24.88,2.16,18.11,-182.44,-2366.58,11484.72,-1009.04,-2493.6,2846.4,16.95,295.95,-395.4,2210.34,-622.71,-465.75,2.9,40.17,283.49,-579.48,28.28,4,3340.8,11184,-112.87,2,-726.69,High,-9604.02,22.92,Rest,-8727.86,59.4,-72.93,-200.79,2876.65
-14.04,13.46,26.78,15.54,11.41,-247.84,-1368.91,31512.93,-2054.4,-222.94,1953.24,15.54,362.19,-357.93,2679.3,-742.86,-112.64,21.73,17.67,239.88,-604.26,6.48,8,3201.62,14829.96,-97.26,6,1809.36,Very low,-38208.63,-174.68,Europe,-10812.72,66.54,-11.9,-129.27,-102.48
-23.26,101.94,26.84,14.61,10.88,-266.62,-1789.34,48298.86,-769.02,-346.52,756.72,12.78,317.16,-326.25,3298.59,-450.96,-495.48,2.3,15.66,264.98,-620.46,3.04,6,4277.92,11880.42,-116.38,8,-353.55,Very high,-33007.05,370.28,USA,-12416,79.32,-56.25,-188.61,137.67
-32.78,107.08,17.34,8.55,6.37,-217.48,-1900.81,39374.61,-2030.9,-3006.76,-538.83,10.66,326.88,-200.88,3503.82,-631.98,419.94,0,5.13,425.16,-594.16,4.62,8,3306.92,33637.14,-114.01,8,732.51,Very high,-15230.7,-91.62,USA,-13933.84,60.6,-56.07,-134.57,-25.82
-27.08,199.82,25.12,-4.98,12.44,-167.52,-2648.6,54665.34,-1436.56,-4955.19,1010.1,12.64,394.95,-287.61,1534.53,-643.83,-277.72,2.79,7.77,-57.55,-574.52,3.2,8,5085.66,13654.54,-80.61,6,547.08,Medium,-11488.83,-105.26,UK,-6665,62.76,-69.06,-178.43,1138.72
-43.06,17.8,23.14,6.93,8.33,-125.64,-2265.4,40014.96,-697.68,1365.36,87.39,13.13,458.67,-321.63,3227.64,-527.37,-66.6,0.14,4.05,-261.54,-468.94,26.24,4,3709.38,15185.26,-159.44,4,1781.1,Very high,-16660.56,-101.2,UK,-13509.74,60.51,-44.75,-179.11,2198.25
-18.82,48.2,27.94,9.99,11.78,-83.9,-1933.46,33478.41,-1110.5,3814.73,1155.93,14.89,174.63,-203.49,3331.5,-367.32,-503.74,0.23,8.64,213.19,-551.3,8.36,8,3609.76,21494.98,-110.36,8,-418.5,Very low,-8971.23,-69.08,Rest,-13083.27,75.69,-41.9,-176.69,-1220.41
-31.62,-28.4,34.26,8.55,8.16,-82.34,-2302.71,25487.7,-1147.38,-3753.94,2324.52,13.91,206.76,-270.51,2639.82,-587.97,-102.5,38.34,12.42,216.78,-601.6,18.24,4,6399.3,17865.86,-132.17,4,89.49,High,-21608.25,-135.78,Rest,-10337.52,62.52,-72.04,-211.46,2787.46
-17.42,218.2,19.66,18.45,9.12,-230.1,-2340.87,24303.66,-1405.86,-3543.28,1616.16,5.04,395.16,-178.92,2059.02,-624.99,167.34,0.08,5.22,148.85,-564.9,23.44,6,3296.66,14796,-181.79,4,59.67,Very high,-12514.44,263.08,Rest,-12227.25,94.29,-79.45,-186.8,-1227.09
-23.66,-59.38,24.84,14.58,8.26,-80.62,-2773.09,28480.92,-706.58,-2950.48,849.27,8.91,288.78,-475.2,5645.49,-541.5,78.09,2.32,7.2,349.18,-541.98,-9.82,14,3202.56,23090.8,-156.83,8,1152.12,High,-29813.76,-129.5,Rest,-8722.86,56.1,-51.68,-182.32,1996.36
-19.62,91.1,25.72,16.62,15.59,-156.12,-2168.11,32079.75,-1852.74,-9652.08,2659.65,9.32,303.66,-292.08,2230.92,-558.21,-167.34,251.03,6.18,181.6,-636.4,2.5,6,3260.5,17906,-107.19,16,1171.8,Very low,-25924.14,-98.94,UK,-12343.14,56.64,-45.68,-197.6,153.71
-27.74,90.9,26.56,10.83,10.42,-73.92,-1507.89,24465.3,-1159.48,-2331.53,1177.89,16.87,471.3,-416.28,2933.1,-602.34,-334.34,3.3,7.05,122.14,-594.22,11.9,8,4563.16,13743.74,-140.65,6,1079.7,Medium,-30032.28,-77.58,UK,-8504.76,61.68,-145.3,-169.24,963.78
-24.28,131.12,12.74,21.21,15.14,-129.76,-2821.22,29764.41,-28.66,980.67,1081.68,9.84,228.87,-383.46,3599.37,-579,130.32,0.12,13.98,-408.71,-490.94,8.5,4,3392.32,15428.6,-120.63,10,284.16,Medium,-20929.02,-163.72,Rest,-11331.33,62.61,-92.46,-180.25,1618.27
-18.96,106.52,32.46,11.64,12.42,-108.96,-2250.93,35037.42,-2052.46,3393.62,160.98,13.46,303.12,-62.49,2835.39,-525.72,-319.58,0.12,16.65,42.81,-500.98,13.02,6,4285.52,24238.88,-126.09,6,1246.65,High,-27003.33,-65.98,Europe,-13738.49,59.22,-66.49,-184.47,384.87
-30.18,99.9,30.46,3.63,15.89,-143.22,-2499.35,27935.58,-1183.78,-1599.13,-713.04,11.86,378.15,-180.75,1675.62,-565.26,-374.99,0.67,5.94,-114.84,-626.7,2.72,8,2577.9,10929.36,-138.43,8,888.6,High,-32934.12,-34.46,Europe,-8864.27,64.68,-95.97,-146.59,480.05
-29,122.1,24.16,6.45,17.76,-76.74,-2227.95,29519.79,-851.24,-1679.74,430.53,12.67,187.86,-260.07,2882.31,-608.49,-234.26,21.5,3.48,242.25,-521.44,10.48,12,2831.18,10167.24,-162.67,6,490.74,Very high,-19670.67,-127.56,Rest,-8339.11,65.37,-102.92,-203.46,2579.7
-27.62,50.48,23.66,1.02,11.15,-201.02,-1945.74,49986.42,-1597.22,-125.25,2681.34,12.48,322.41,-269.58,3006.75,-499.5,82.5,930.59,5.43,145.64,-498.52,4.84,12,4298.64,18239.14,-126.85,8,27.36,Very high,-19651.62,-75.04,USA,-12145.45,63.63,-16.34,-187.57,990.09
-29.34,-63.5,15.22,12.06,12.42,-94.2,-1826.8,30222.36,-1393.3,1885.68,2389.08,8.58,526.62,-265.17,1244.07,-553.05,46.33,1.98,8.85,-249.55,-603.98,22.66,6,3366.5,19446.84,-112.5,8,1352.04,Very high,-11620.92,72.86,Rest,-15714.71,81.21,-65.8,-70.6,121.14
-21.76,152.36,17.72,13.41,13.31,-204.18,-2823.04,42466.68,-1681.38,2838.92,848.73,16.27,151.35,-408.18,1046.07,-395.01,-143.74,0.02,9.81,216.75,-603,-4.46,10,3606.62,17844.62,-165.33,8,88.05,Medium,-7253.28,-46.88,Rest,-4916.55,57.33,-33.61,-149.78,-132.92
-32.62,118.36,27.32,2.91,5.65,-149.12,-1300.82,10649.55,-1044.7,-1668.46,725.67,-2.31,282.48,-167.43,2122.02,-623.82,-108.36,0.69,6.75,189.25,-480.96,-5.54,6,2458.84,21384.7,-98.98,4,813.24,Medium,-20644.29,-93.1,UK,-13677.96,60.96,-98.14,-169.15,1388.54
-26.42,110,28.84,13.41,12.52,-76.94,-2415.06,33845.07,-918.2,3579.11,1375.41,11.53,286.29,-390.66,4030.05,-711.6,184.44,208.23,4.68,-73.41,-591.88,2.2,12,3389.94,14153.94,-148.15,10,354.75,High,-15162.93,-197.46,Europe,-10094.55,66.54,-26.47,-163.4,2977.55
-23.32,42.88,29.02,6.27,9.44,-183.28,-1874.47,28819.56,-1176.76,-2554.36,1715.37,10.41,356.01,-143.61,2669.01,-531.81,-232.14,0.09,19.35,278.61,-526.48,11.32,10,2732.14,18083.06,-141.11,12,963.03,Very low,-32390.73,3.34,Europe,-9113.02,73.68,-71.6,-230.91,-161.24
-17.3,79.42,8.76,-2.04,15.42,-102.6,-1560.14,100.53,-1942.76,-2622.75,381.24,11.75,354.66,-365.73,2635.02,-462.21,5.09,6.57,8.04,-264.33,-693.54,9.38,10,2477.84,15522.58,-143.93,4,335.37,Low,-16358.7,-47.8,Europe,-14072.03,59.46,-56.92,-198.41,1322.09
-9.86,218.08,32.22,11.61,18.44,-166.56,-2631.85,28848.66,-1378.22,-1635.87,274.71,15.32,387.99,-419.25,2675.16,-577.17,-211.94,0.21,10.83,644.66,-582.56,-4.54,14,3352.66,14677.84,-104.69,14,1714.41,Medium,-19410.93,-53.52,Europe,-15212.72,67.17,-54.4,-251.07,-145.59
