F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
0,196.68,-4321.25,3.9837,-1380.74,12.576,-2.6956,-7.032,5274.64,35301.315,-3.82,8393.46,-6.113,0,0.1463,-0.999,-3713.34,-5.9994,-4286.37,-13.1436,-51.78,False
1,170.404,-2951.26,4.7563,-3016.34,10.7691,-2.9903,-4.6273,5383.44,35366.88,-1.82,9097.86,-4.008,1,0.22726,-5.643,-1710.6,-5.7585,-4467.51,-19.755,,True
0,175.758,-3827.66,3.9976,-3297.34,15.348,-2.2229,-5.2544,2010.24,35378.88,-3.82,11165.26,-3.0444,0,0.9066,15.018,-2216.74,-4.9389,-3811.65,-12.95427,-48.21,True
1,194.18,-3753.26,4.917,-2571.34,12.54,-2.2098,-5.1437,3252.24,34992.36,-1.82,8993.86,-2.6244,1,0.15334,25.041,-1932.04,-6.9006,-2866.65,-16.437,-47.4,True
1,225.82,-4217.6,4.2753,-2401.14,12.369,-3.201,-4.57,5759.198,35271.51,-1.82,10177.66,-2.6141,1,1.0422,18.108,-1890.28,-4.9926,-5248.35,-13.6911,,True
0,164.1376,-3627.36,4.809,-2578.94,15.723,-4.006,-4.9043,5534.84,35326.14,-3.82,9001.06,-2.3931,0,0.2586,2.232,-2376.54,-7.689,-477.75,-13.5543,,True
0,279.02,-3692.16,4.337,-2982.44,11.4477,-2.3923,-4.9016,4138.84,37281.33,-3.82,10179.26,-5.541,0,0.631,33.771,-1358.14,-5.2698,-4344.27,-13.0398,-53.64,True
0,239.94,-3335.06,4.1194,-3101.84,10.9218,-6.368,-4.772,5688.16,33279.03,-1.82,8574.24,-4.196,0,0.4495,7.47,-1928.66,-9.657,-4210.71,-13.6941,-51.84,True
1,167.572,-4288.83,5.729,-2782.86,14.58,-3.223,-5.543,5380.04,35231.82,-1.82,8389.66,-3.1009,1,0.1882,12.9768,-1802.94,-5.8854,-4044.45,-17.256,-49.86,False
0,166.572,-3472.16,4.1998,-2411.04,11.0025,-2.5824,-4.8172,6623.84,35276.619,-1.82,8360.46,-2.524,1,0.7519,21.747,-1791.38,-6.1737,-6451.35,-15.888,-52.53,True
1,188.64,-4356.36,3.87819,-3712.64,10.872,-2.1535,-6.211,-579.76,35222.73,-1.82,8596.26,-4.243,0,1.602,15.711,-2492.34,-5.79,-4130.64,-13.083,-48.66,False
1,171.428,-4302.21,3.9759,-1694.74,12.942,-3.53,-6.555,5760.886,35304.363,-3.82,8760.9,-4.359,0,0.21709,-5.064,-1897.98,-8.892,-4516.71,-14.1696,-48.81,True
0,170.71,-3938.76,5.35,-2805.54,10.8,-4.023,-5.575,5586.26,35285.283,-3.82,8424.66,-2.8956,0,0.6189,-15.621,-1829.02,-6.8934,-3709.65,-16.599,-55.65,True
1,168.198,-4529.86,3.909,-234.74,9.34068,-3.975,-5.5,5656.1,35276.193,-3.82,8552.32,-2.7593,0,0.343,-2.706,-2058.14,-9.714,-3702.15,-15.2691,-47.4,False
0,175.214,-3561.26,4.4093,-2788.49,11.8689,-2.4176,-4.7817,3624.24,35322.45,-3.82,20155.26,-2.5894,0,0.3566,-12.579,-1847.66,-4.72122,-3078.75,-14.0904,-49.17,True
0,221.56,-4424.76,5.661,-2798.88,11.4924,-3.551,-5.468,5316.84,45707.13,-3.82,8645.3,-3.336,0,0.3639,3.423,-2200.94,-8.811,-4011.75,-13.1094,,False
1,177.918,-4115.66,5.212,-2535.34,17.238,-2.1912,-7.467,4307.04,35278.512,-3.82,9008.46,-3.2393,1,0.8967,17.556,-1916.94,-7.1448,-4055.25,-17.091,-52.17,True
0,184.8,-4248.75,5.315,-2745.203,11.208,-3.546,-8.051,5533.04,35394.03,-3.82,9264.26,-3.2012,0,0.18991,6.69,-1584.62,-6.0396,-4500.93,-13.0821,,False
0,197.3,-4335.02,4.845,-2340.64,9.31959,-3.834,-6.524,5534.84,35254.35,-3.82,12357.26,-3.383,0,0.21241,1.338,-2611.74,-4.79793,-4014.45,-13.7805,-47.07,False
1,209.68,-4256.43,6.373,-2665.75,12.1371,-3.066,-4.6838,6141.24,35266.191,-3.82,8642.16,-3.1026,0,0.19815,28.278,-1876,-9.789,-5067.75,-13.6614,,False
0,165.0446,-4259.48,3.85196,453.26,11.2008,-4.239,-6.691,5757.632,35229.87,-1.82,8785.6,-2.4257,1,0.4529,15.585,-1797.96,-10.836,-6332.85,-18.144,,False
0,164.2982,-3924.56,4.2821,-2479.94,12.0033,-2.09883,-5.499,-4499.76,35215.65,-3.82,10593.86,-2.681,1,0.8007,24.048,-3276.94,-4.9956,-2504.85,-13.1862,-48.75,True
1,169.528,-5074.06,4.027,-1521.74,14.253,-2.3009,-4.6361,2872.24,35418.09,-3.82,8794.62,-2.4813,1,0.13201,-1.947,-2131.34,-12.609,-771.75,-14.9295,,True
1,183.368,-3264.16,4.5562,-2633.04,13.041,-2.5464,-4.5457,5609.22,35293.971,-3.82,8708.4,-3.0204,1,0.20256,-2.109,-1848.02,-6.3579,-4470.9,-14.9229,-51.75,True
0,170.924,-4299.17,5.605,-2650.54,10.6077,-2.4152,-6.143,6178.04,35329.05,-3.82,8619.02,-2.8855,1,0.15684,23.31,-1881.76,-8.844,-4946.25,-14.2149,,False
0,174.78,-4314.11,5.059,-2807.81,10.3572,-2.4622,-5.0052,5957.76,35149.62,-3.82,8661.978,-2.4482,1,0.9457,23.262,-1631.36,-12.624,-7806.75,-15.2178,-48.21,False
1,169.09,-4287.49,4.3207,-2200.24,9.30222,-2.2312,-6.575,6697.84,35217,-3.82,8874.46,-3.1204,0,0.20461,24.288,-2139.34,-5.298,-4793.55,-13.584,-46.8,False
0,189.44,-4141.68,3.8639,-1640.74,13.62,-3.853,-5.0785,5698.5,35266.701,-3.82,8579.1,-2.642,0,0.15147,19.194,-1912.48,-6.8736,-4257.06,-14.4261,,False
0,182.754,-4041.16,4.5589,-2581.34,10.9215,-3.559,-5.63,5470.24,35311.941,-3.82,10194.06,-2.619,0,0.4642,-17.925,-2343.74,-5.2284,-3458.85,-13.3914,,True
1,186.32,-4142.75,4.0248,-2723.53,9.7302,-2.4526,-6.772,3829.44,35304.186,-1.82,9075.66,-4.237,1,0.9323,35.331,-1825.44,-7.956,-4124.52,-17.412,-53.7,True
0,173.278,-4187.23,5.984,-2826.41,9.32025,-5.514,-5.024,5759.346,193598.13,-1.82,8712.12,-2.7982,1,0.3033,12.1731,1052.46,-10.932,-5416.95,-12.95424,,False
1,170.2,-4198.02,4.109,-2669.89,11.1654,-2.5291,-5.0084,5394.24,34432.23,-1.82,8644.7,-4.036,0,2.974,-3.972,-1801.28,-11.25,-4389.741,-16.701,-50.82,False
0,193.36,-6711.26,4.4498,-2387.64,15.912,-3.137,-4.48229,5554.24,35310.072,-3.82,8394.66,-4.943,0,0.13972,0.594,-2136.54,-5.3397,-4304.76,-14.298,,False
0,219.86,-4405.06,4.5573,-2884.64,9.7137,-3.243,-5.685,5704.24,35108.04,-1.82,8504.06,-2.6637,1,0.20857,15.156,-1716.46,-6.6987,-5380.65,-17.877,,False
0,169.916,-4243.756,6.463,-2758.87,12.477,-2.2186,-6.386,6370.64,35304.687,-1.82,8648.8,-2.5313,1,0.138163,3.96,-1673.84,-5.0382,-6562.35,-15.5115,,False
1,171.588,-2888.26,4.6669,-2785.79,14.274,-2.2471,-4.6445,6348.04,35241.21,-3.82,8629.94,-2.7051,1,0.2811,23.124,-1755.604,-11.178,-5094.15,-20.01,,False
0,166.366,-4329.83,4.0014,-2051.04,11.3985,-3.742,-5.563,5781.29,35496.27,-3.82,8587.56,-3.927,0,0.6432,-0.522,-1992.94,-8.709,-4477.62,-13.827,-48.93,False
1,182.082,-2248.26,4.4007,-2498.34,9.32958,-3.14,-4.5582,5822.38,35285.767,-1.82,8907.06,-4.376,1,0.266,13.365,-1892.94,-8.142,-4530.06,-13.4592,-49.05,True
0,178.126,-4656.06,4.7127,-2516.14,12.645,-2.2624,-4.683,3584.24,35368.23,-3.82,8852.22,-2.7856,0,0.5248,7.548,-1837.78,-8.295,-3672.15,-20.307,-47.16,False
1,209.42,-4057.66,4.1526,-3039.94,13.38,-3.625,-6.334,5722.04,35389.89,-1.82,8807.22,-2.9127,1,0.135615,19.821,-1718.92,-5.2641,-4678.86,-16.227,-46.71,False
0,179.612,-4324.1,4.929,-2608.54,11.0682,-4.045,-5.3772,5885.26,35219.7,-3.82,8541.38,-2.5361,1,0.132276,20.145,-1807.34,-6.8832,-6025.95,-15.5046,,False
0,208.46,-3887.66,3.8929,-686.74,10.5738,-2.6463,-5.1563,6089.24,33516.93,-3.82,8646.5,-3.1879,0,0.16279,8.3568,-1875.4,-6.7599,-4588.08,-15.6558,,True
0,163.9074,-4283.04,4.0154,-1962.54,9.9234,-2.4514,-5.435,5762.838,35724.93,-1.82,9774.86,-2.439,0,0.4968,-3.69,-2009.94,-5.1474,-6490.65,-13.2006,,False
1,212.76,-3888.96,5.105,-2533.34,9.8322,-2.5365,-4.8741,5965.26,35048.82,-3.82,9327.66,-4.267,0,0.397,3.132,-1866.88,-4.9878,-4448.13,-17.013,-53.79,True
1,183.074,-3161.26,5.257,-2757.181,9.687,-5.829,-4.6929,5680.54,35340.06,-3.82,8662.812,-5.127,0,0.1509,10.8582,-1885.78,-9.411,-4283.82,-14.8335,,False
0,169.586,-4208.74,4.0174,-1229.74,11.3118,-3.558,-5.659,5735.56,35296.548,-1.82,9047.06,-2.5605,1,0.1307336,6.462,-1904.36,-6.0069,-4242.57,-16.896,,True
0,186.18,-3970.06,4.417,-2345.24,11.3409,-2.3156,-5.3755,6443.04,36227.13,-3.82,9078.06,-3.876,1,1.0461,3.972,-1783.55,-6.8049,-4637.67,-24.744,-56.37,True
1,188.18,-4045.76,3.88956,-498.74,16.938,-3.073,-6.151,5600.1,35295.762,-3.82,8625.58,-4.043,0,1.778,28.554,-1837.92,-6.5487,-4169.55,-22.125,-47.67,False
1,191.12,-4315.37,4.3908,-3017.34,10.9302,-2.7942,-4.9711,5116.64,35274.033,-1.82,8654.69,-3.579,0,0.8684,11.8056,-1754.534,-17.748,-4261.56,-17.055,,False
0,166.458,-4327.73,4.3345,-2810.49,12.294,-2.1845,-5.756,5960.72,35228.46,-1.82,8565.52,-2.7367,1,0.492,14.52,-1740.76,-8.16,-5245.35,-18.525,-49.17,False
1,203.38,-3224.26,3.8928,-978.74,9.30825,-2.9963,-4.7631,5402.04,35402.88,-1.82,9112.06,-2.5715,1,0.13211,22.482,-1879.08,-6.0168,-2977.05,-17.511,,True
0,188.96,-4171.58,5.323,-2721.42,10.1028,-2.3793,-6.522,6200.44,35317.389,-1.82,8651.602,-4.519,1,0.6419,18.045,-1684.6,-7.1925,-4571.04,-13.6584,-52.26,True
1,203.26,-3677.96,3.9035,-3492.14,11.2254,-4.374,-5.0356,5720.32,35330.19,-3.82,8785.5,-4.097,1,0.2417,-0.576,-1557.54,-12.03,-4559.82,-14.0673,,True
1,167.006,-4659.66,4.1387,-2918.84,13.548,-2.6132,-4.8853,4355.84,35224.95,-3.82,8669.8806,-5.621,1,0.134478,-0.885,-1838.92,-9.063,-4218.72,-16.938,-48.63,False
1,166.774,-4159.46,4.7214,-2547.14,10.1031,-2.803,-5.0583,5678.86,35393.88,-1.82,8844.88,-3.2415,0,1.377,7.482,-1783.752,-9.615,-4623.39,-23.541,-52.89,False
0,185.22,-3261.86,3.9897,-2313.54,9.249396,-2.4813,-4.6374,4761.04,35339.31,-3.82,9818.86,-5.029,1,0.14922,25.101,-1876.14,-5.196,-4281.33,-15.7461,-50.88,False
1,208.06,-4540.56,4.5838,-2511.54,9.5451,-2.4477,-4.6109,5738.28,35290.862,-3.82,8842.36,-2.34895,1,0.4454,16.917,-1798.32,-9.249,-10119.75,-15.849,,True
